"id","track_id","author","timestamp","tab", "key"
"1","10","1","2023-01-02 03:40:08","Key:%20G%0D%0A%20G%20%20%20D%20%20%20%20%20C%0D%0A%7C1%202%203%204%20%7C%201%202%203%204%20%7C%0D%0AI'm%20chained%20to%20the%20wall.%20%0D%0AI%20have%20nothin'%20at%20all.%20%0D%0AAnd%20my%20eyes%20look%20into%20the%20sunset%20%0D%0AThinkin'%20of%20better%20things%20to%20do,%0D%0ALike%20a%20monkey%20in%20a%20zoo.%0D%0A%0D%0AThe%20days%20go%20so%20slow.%0D%0AI%20don't%20have%20no%20friends.%0D%0AExcept%20all%20these%20people%20%0D%0AWho%20want%20me%20to%20do%20tricks%20for%20them,%20%0D%0ALike%20a%20monkey%20in%20a%20zoo.%0D%0A%0D%0A%20G%20%20%20%20%20%20%20%20%20%20G7%0D%0A%7C%201%202%203%204%20%7C%201%202%203%204%20%7C%0D%0A%0D%0A%20C%20%20%20%20C/B%20%20%20Am%20%20%20%20%20%20%20%20G%20%20%20%20%20%20%20%20%20G7%0D%0A%7C%201%202%203%204%20%7C%201%202%203%204%20%7C%201%202%203%204%20%7C%201%202%203%204%20%7C%0D%0A%20C%20%20%20%20C/B%20%20%20Am%20%20%20%20%20%20%20%20D%20%20%20%20%20%20%20%20%20D7%0D%0A%7C%201%202%203%204%20%7C%201%202%203%204%20%7C%201%202%203%204%20%7C%201%202%203%204%20%7C%0D%0A%0D%0AAnd%20it%20could%20happen%20to%20you.%20%0D%0AYou%20could%20be%20in%20my%20place.%0D%0ANo%20it%20wasn't%20always%20like%20this,%20%0D%0ABut%20I%20never%20saw%20it%20comin'.%0D%0A%0D%0A(verse%20chords)%0D%0AI'm%20so%20alone,%0D%0ABut%20this%20is%20my%20home.%0D%0AAnd%20the%20bars%20that%20surround%20me%0D%0AKeep%20me%20from%20knowin'%20any%20better,%0D%0ALike%20a%20monkey%20in%20a%20zoo.%0D%0A%0D%0AThrow%20me%20a%20peanut.%0D%0ALaugh%20and%20make%20jokes.%0D%0ABut%20I've%20had%20enough%20peanuts%20%0D%0AAnd%20I'm%20ready%20to%20choke,%0D%0ALike%20a%20monkey%20in%20a%20zoo%0D%0A%0D%0A(bridge%20chords)%0D%0AYou%20come%20to%20look%20at%20me.%0D%0AYou%20seem%20so%20amused.%0D%0ABut%20things%20would%20look%20different%20%0D%0AIf%20you%20were%20in%20my%20shoes.%0D%0A%0D%0A(verse%20chords)%0D%0AI%20know%20its%20my%20fault,%0D%0ABut%20I%20want%20out.%0D%0AAnd%20when%20I%20cry%20out%0D%0ANobody%20seems%20to%20understand,%0D%0ALike%20a%20monkey%20in%20a%20zoo%0D%0A%0D%0AYou%20say%20I'm%20cute.%20%0D%0AYou%20don't%20know%20how%20much%20that%20hurts.%0D%0AYou%20don't%20know%20how%20it%20feels%20%0D%0ATo%20live%20in%20your%20own%20dirt,%0D%0ALike%20a%20monkey%20in%20a%20zoo%0D%0A%0D%0A(bridge%20chords)%0D%0AAnd%20it%20could%20happen%20to%20you.%0D%0AYou%20could%20be%20in%20my%20place.%0D%0ADon't%20let%20yourself%20slip.%0D%0ADon't%20keep%20egg%20on%20your%20face.%0D%0A%0D%0A(verse%20chords)%0D%0AI%20used%20to%20be%20happy.%20%0D%0AI%20cant%20remember%20those%20days.%0D%0ABut%20I%20sold%20my%20freedom%20%0D%0AFor%20free%20room%20and%20board,%20%0D%0ALike%20a%20monkey%20in%20a%20zoo.%0D%0A%0D%0Aend%20on%0D%0AG7","G"
"2","12","1","2023-01-02 03:40:08","Key:%20Am%0D%0AAm%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Am%20%20G%20%20F%0D%0AI%20don't%20have%20to%20say%20a%20thing%0D%0AF%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20F%20%20E%20%20Dm%0D%0Ashe%20knows%20exactly%20what%20I%20want%0D%0ADm%20%20%20%20%20%20%20%20%20%20%20%0D%0Aand%20anytime%20I%20feel%20like%20this%0D%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Em%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20E%20%20G%20%20Am%0D%0Awhat%20we%20have%20goes%20out%20for%20lunch%0D%0AAm%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Am%20G%20%20F%0D%0Ashe%20looks%20at%20me%20like%20a%20gun%20cocked%0D%0AF%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20F%20%20E%20%20Dm%0D%0Aand%20I'm%20afraid%20to%20turn%20my%20back%0D%0A%20%20%20%20%20%20%20Em%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Am%0D%0Afor%20fear%20of%20being%20locked%0D%0A%0D%0A%20%20%20%20%20%20%20%20%20Em%0D%0Ashe%20leans%20forward%20for%20me%20to%20see%0D%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20Am%0D%0Athat%20the%20lights%20of%20her%20majesty%0D%0A%20%20%20%20%20%20%20%20%20%20%20Em%0D%0Ashe's%20tempting%20me%20with%20a%20razorblade%0D%0A%20%20%20%20%20%20Am%20%20%20%0D%0Abut%20time%20is%20money%20at%20a%20penny%20arcade%0D%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Em%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20F%0D%0Aand%20there's%20monkeys%20in%20the%20shadows%0D%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Em%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20F%0D%0Aand%20the%20birds%20that%20are%20afraid%20of%20being%20late%0D%0A%20%20%20%20%20%20%20%20%20%20%20Em%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20F%0D%0Athe%20court%20jester%20holds%20up%20a%20light%20bulb%20and%20says%0D%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Am%0D%0Aall%20that%20is%20made%20is%20made%20to%20decay%0D%0A%0D%0A%20%20%20%20%20%20C%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20F%20%0D%0Ato%20know%20her%20is%20to%20love%20her%0D%0A%20%20%20%20%20%20%20%20%20%20%20%20%20G%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20C%20%20%20%20%20%20%20%20%20%20%20%20%20C/B%0D%0Aand%20I%20love%20her,%20but%20I%20don't%20know%20her%0D%0A%20%20%20%20%20C%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20F%0D%0Ato%20know%20her%20is%20to%20love%20her%0D%0A%20%20%20%20%20%20%20%20%20G%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20C%20%20%20%20%20%20%20%20%20%20%20%20C/B%0D%0Aand%20I%20love%20her,%20but%20I%20don't%20know%20her%0D%0A%20%0D%0AVerse%20chords%20Am%20%20%20%20Am%20G%20F%20%20%20%20%20%20%20%20F%20%20%20E%20%20%20Dm%20%20%20%20Em%20%20%20E%20%20G%20%20Am%0D%0AI%20feel%20for%20a%20place%20to%20sit%0D%0Athings%20always%20go%20on%20this%20way%0D%0AI'm%20lost%20for%20a%20little%20bit%0D%0A'til%20I%20come%20up%20with%20something%20to%20say%0D%0Athen%20I'll%20go%20on%20and%20on%0D%0Aabout%20rat%20skulls%20in%20her%20lawn%0D%0AI'm%20not%20specifically%20gonna%20mention%20names%0D%0Aher%20and%20I%20know%20were%20just%20a%20shame%0D%0A%0D%0AEm%0D%0Ashe%20knows%20I'm%20here%0D%0A%20%20%20%20%20%20%20%20%20%20%20%20%20Am%0D%0Aand%20she%20readily%20rebukes%20her%20sister%0D%0A%20%20%20%20%20%20%20%20%20%20%20Em%0D%0Ashe%20treats%20me%20with%20a%20sudden%20respect%0D%0AAm%0D%0Asuddenly%20she%20calls%20me%20mister%0D%0A%20%20%20%20%20%20%20%20Em%20%20%20%20%20%20%20F%20%20%20%20%20%20%20%20%20Em%20%20%20%20%20F%0D%0Abut%20just%20as%20soon,%20I%20soon%20forget%0D%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20Em%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20F%20%20%20%20%20%20%20%20%20%20%20%20%20Em%20%20%20%20%20%20F%0D%0Aand%20start%20poking%20around%20in%20the%20trash%0D%0A%20Em%20%20%20%20%20%20%20%20%20%20%20%20%20%20F%20%20%20%20%20%20%20%20%20Em%20%20%20%20%20%20%20F%0D%0Atalking%20myself%20into%20outer%20space%0D%0A%20%20%20%20%20%20Em%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Am%0D%0Aand%20watching%20the%20reactions%20on%20her%20face%0D%0A%20%0D%0A%0D%0AChorus%20chords:%20%0D%0AC%20%20%20%20F%20%20%20%20G%20%20%20C%20%20%20C/B%0D%0A%0D%0Ato%20know%20her%20is%20to%20love%20her%0D%0Aand%20I%20love%20her,%20but%20I%20don't%20know%20her%0D%0Ato%20know%20her%20is%20to%20love%20her%0D%0Aand%20I%20love%20her,%20but%20I%20don't%20know%20her%0D%0A%20%0D%0AVerse%20chords%0D%0AAm%20%20%20%20Am%20G%20F%20%20%20%20%20%20%20%20F%20%20%20E%20%20%20Dm%20%20%20%20Em%20%20%20E%20%20G%20%20Am%0D%0A%0D%0Athe%20picture%20of%20her%20sitting%20there%0D%0Abeing%20her%20on%20that%20chair%0D%0AI%20can%20only%20say%20as%20much%20as%20I%20please%0D%0Abut%20not%20as%20much%20as%20I%20dare%0D%0Awhere%20is%20the%20little%20girl%20who%20fell%20in%20love%20with%20me%0D%0Athe%20girl%20who%20fell%20in%20love%20with%20a%20satellite%0D%0Athat%20little%20girl%20has%20moved%20out%20now%0D%0Abut%20the%20satellite%20still%20comes%20around%0D%0Amost%20every%20other%20night%0D%0A%0D%0AInstrumental%20:%0D%0AEm%20%20%20Am%20%20%20Em%20%20F%20%20%20Em%20%20F%20Em%20%20%20F%20faster%20and%20faster%20%20%20%0D%0A%0D%0AVerse%20chords%20Am%20%20%20%20Am%20G%20F%20%20%20%20%20%20%20%20F%20%20%20E%20%20%20Dm%20%20%20%20Em%20%20%20E%20%20G%20%20Am%0D%0A%0D%0AI%20think%20my%20interest%20bleeds%20a%20heart%0D%0Aof%20a%20dead%20dog%0D%0Alying%20in%20her%20yard%0D%0AI%20could%20catch%20her%20standing%20naked%0D%0AI%20could%20catch%20her%20cold%0D%0AI%20could%20catch%20her%20breath%20and%20bottle%20it%0D%0Abut%20I%20could%20never%20catch%20her%20off%20guard%0D%0A%0D%0A%20%20%20%20%20%20Em%0D%0Aand%20I%20go%20there%20nowadays%0D%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20Am%0D%0Ait's%20like%20visiting%20a%20sinking%20ship%0D%0A%20%20Em%0D%0Aand%20I'm%20a%20man%20overboard%0D%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Am%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Em%20%20F%20%0D%0Aand%20she%20won't%20throw%20me%20a%20lifeline%0D%0AEm%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20F%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Em%20%20%20%20%20%20%20%20%20%20%20%20Am%0D%0Asymbolically%20represented%20by%20her%20lips%0D%0A%20%0D%0A%0D%0AChorus%20chords:%20%20C%20%20%20%20F%20%20%20%20G%20%20%20C%20%20%20C/B%0D%0A%0D%0Ayes,%20to%20know%20her%20is%20to%20love%20her%0D%0Aand%20I%20love%20her,%20but%20I%20don't%20know%20her%0D%0Ato%20know%20her%20is%20to%20love%20her%0D%0Aand%20I%20love%20her,%20but%20I%20don't%20know%20her%0D%0A%20%20%20%20%20%20%20%20%20%20%20%20Am%0D%0Ano%20no%20no%20no","Am"
"3","13","1","2023-01-02 03:40:08","%0D%0AKey:%20G%0D%0AThe%20little%20melody%20on%20the%20second%20chord%20is%20VII-VI-V-VI%20with%20the%20last%20note%20landing%20on%20the%20following%20chord%0D%0AI'm%20not%20sure%20abot%20the%20%22Get%20the%20shivering%22%20lyric...%0D%0A%0D%0A%20%20%20%20%20%20%20%20G%0D%0AIm%20going%20back%20to%20the%20place%20%0D%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20F%20%20C%0D%0AThat%20I%20used%20to%20call%20home%0D%0A%20%20%20%20%20%20%20%20G%0D%0AIm%20going%20back%20to%20the%20place%20%0D%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20F%20%20C%0D%0AWhere%20the%20antelope%20never%20roam%0D%0A%0D%0ABb%20%20%20%20%20%20%20F%0D%0AWild%20West%20Virginia%0D%0AC%20%20%20%20%20%20%20%20%20G%0D%0AHome%20of%20the%20nave%0D%0A%20%20%20%20Bb%20%20%20%20%20%20%20%20%20F%0D%0AThis%20boy%20be%20mighty%20pleased%20%0D%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20G%0D%0ATo%20see%20them%20rolling%20hills%0D%0AF%20%20%20%20%20G%0D%0ARolling%20hills%0D%0A%0D%0ANo%20I%20dont%20like%20John%20Denver%20%0D%0ABut%20I%20always%20will%20remember%20those%20rolling%20hills%0D%0AYou%20got%20a%20backwoods%20woman%0D%0AUnderprivileged%20mama,%20farmer%20in%20the%20dell%0D%0ACrooked%20politicians%0D%0ACrater%20bum%20roads%0D%0ABut%20oh%20I%20love%20it%20so%0D%0AThose%20rolling%20hills%20(Wild%20West%20Virginia)%0D%0ARolling%20hills%20(Wild%20West%20Virginia)%0D%0A%0D%0AGet%20the%20shivering%20bout%20how%20the%20river%0D%0AIn%20the%20cold%20winter%0D%0AWhen%20a%20snowflake%20falls%20on%20your%20face%0D%0AYou%20feel%20just%20like%20an%20iceberg%0D%0ABut%20I%20wouldnt%20trade%20it%0D%0AFor%20the%20sticky%20hot%20weather%20in%20Texas%0D%0AIm%20gonna%20make%20an%20exodus%0D%0ATo%20them%20rolling%20hills%20(Wild%20West%20Virginia)%0D%0ARolling%20hills%20(Wild%20West%20Virginia)%0D%0A%0D%0AI%20get%20this%20wheeling%20feeling%0D%0ASinging%20like%20Slim%20Whitman%20%0D%0AOh%20how%20I%20wanna%20go%20home%0D%0AAway%20from%20them%20big%20city%20slickers%0D%0ASkinny%20intellectuals%20and%20them%20tall%20buildings%0D%0ABack%20to%20wild%20West%20Virginia%0D%0AHome%20of%20the%20nave%0D%0AThis%20boy%20be%20mighty%20pleased%0D%0ATo%20see%20them%20rolling%20hills%20(Wild%20West%20Virginia)%0D%0ARolling%20hills%0D%0A%0D%0ABb%20%20%20%20%20%20F%0D%0AGod%20is%20an%20artist%20%0D%0A%20%20%20%20%20%20C%20%20%20%20%20%20%20%20%20%20%20G%0D%0AAnd%20he%20painted%20a%20pretty%20picture%0D%0A%20%20%20%20%20%20Bb%20%20%20%20%20%20%20%20%20F%0D%0AAnd%20he%20called%20it%20West%20Virginia%0D%0A%20%20%20%20%20%20%20%20%20%20%20G%0D%0AWith%20the%20rolling%20hills%0D%0AF%20%20%20%20%20G%0D%0ARolling%20hills%0D%0AF%20%20%20%20%20G%20(etc.)%0D%0ARolling%20hills%0D%0A(Wild%20West%20Virginia)%0D%0A(Wild%20West%20Virginia)%0D%0A(Wild%20West%20Virginia)","Unknown"
"4","15","1","2023-01-02 03:40:08","Key:%20C%0D%0A%0D%0AC%20%20%20%20%20%20%0D%0AGet%20attached%20to%20a%20rolling%20stone%20%0D%0A%20%20%20%20%20%20%20G%0D%0AAnd%20youre%20liable%20to%20get%20crushed.%20%0D%0A%20%20%20%20%20F%0D%0AYoure%20better%20off%20to%20sit%20at%20home%20%0D%0A%20%20%20C%20%20%20%20%20%20%20%20%20G%0D%0AAnd%20watch%20the%20toilet%20flush.%0D%0A%0D%0A(same%20chords%20for%20every%20verse:%20C%20%20%20G%20%20%20F%20%20%20%20C%20G)%0D%0A%0D%0AI%20like%20to%20sit%20and%20look%20at%20her.%20%0D%0AI%20like%20to%20do%20that%20so%20much.%0D%0ATo%20stand%20and%20act%20mysterious%0D%0AAnd%20to%20watch%20her%20blush.%0D%0A%0D%0AI%20know%20I'm%20such%20a%20weird%20guy.%20%0D%0AShe%20could%20never%20take%20me%20serious.%0D%0AThere's%20always%20that%20green%20monkey%0D%0AIn%20around%20or%20near%20us.%0D%0A%0D%0AI%20think%20sometimes%20of%20holding%20her,%20%0D%0ABut%20the%20picture%20gets%20all%20blurred.%20%0D%0AI%20see%20shadows%20dancing%20on%20my%20wall.%0D%0AThoughts%20scatter%20like%20birds.%0D%0A%0D%0AI%20wish%20to%20God%20i%20could%20touch%20her%20hand,%20%0D%0ASomehow%20make%20her%20understand,%0D%0AThe%20man%20I%20somehow%20wanna%20be,%0D%0AThe%20man%20I%20want%20her%20to%20make%20me.%0D%0A%0D%0ABut%20she%20stands%20so%20distant%20and%20rolls%20her%20eyes.%0D%0AShe%20leaves%20me%20and%20I%20don't%20know%20why.%0D%0ANothing%20seems%20to%20make%20much%20sense.%20%0D%0AI%20cant%20appreciate%20the%20sky.%0D%0A%0D%0AAnd%20so%20I%20go%20home%20lonely,%20%0D%0ALike%20a%20wolf%20without%20a%20pack%20%0D%0AI%20got%20nothing%20to%20put%20my%20love%20in,%20%0D%0ALike%20groceries%20without%20a%20sack.%0D%0A%0D%0AMaybe%20someday%20when%20she%20gets%20fat,%0D%0AShe'll%20think%20about%20what%20she's%20missed.%0D%0AShe'll%20know%20shell%20never%20get%20me%20back.%0D%0AShe'll%20feel%20just%20like%20the%20pits.%0D%0A%0D%0AShe'll%20sit%20lonely%20in%20her%20apartment,%0D%0AThinking%20about%20what%20might%20have%20been.%0D%0AShe'll%20know%20her%20man%20had%20come%20and%20went.%0D%0AMaybe%20she'll%20take%20me%20seriously%20then.%0D%0A%0D%0AGet%20attached%20to%20a%20rolling%20stone%20%0D%0AAnd%20youre%20liable%20to%20get%20crushed.%20%0D%0AYoure%20better%20off%20to%20sit%20at%20home%20%0D%0AAnd%20watch%20the%20toilet%20flush.%0D%0A","C"
"5","17","1","2023-01-02 03:40:08","Key:%20Cm%0D%0A%0D%0A%20%20Cm%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Fm%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Cm%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20G%20%20%20%20%20%20%20%20G7%0D%0A%7C%201%20%20%202%20%20%203%20%20%204%20%20%20%7C%20%201%20%20%202%20%20%203%20%20%204%20%20%7C%201%20%20%202%20%20%203%20%20%204%20%20%20%7C%20%201%20%20%202%20%20%203%20%20%204%20%20%7C%0D%0A%0D%0A%20%20Cm%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Fm%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Cm%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20G%0D%0A%7C%201%20%20%202%20%20%203%20%20%204%20%20%20%7C%20%201%20%20%202%20%20%203%20%20%204%20%20%7C%201%20%20%202%20%20%203%20%20%204%20%20%20%7C%20%201%20%20%202%20%20%203%20%20%204%20%20%7C%0D%0A%0D%0A%20%20G7%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Cm%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Fm%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Cm%0D%0A%7C%201%20%20%202%20%20%203%20%20%204%20%20%20%7C%20%201%20%20%202%20%20%203%20%20%204%20%20%7C%201%20%20%202%20%20%203%20%20%204%20%20%20%7C%20%201%20%20%202%20%20%203%20%20%204%20%20%7C%0D%0A%0D%0A%20%20G%20%20%20%20%20%20%20G7%20%0D%0A%7C%201%20%20%202%20%20%203%20%20%204%20%20%20%7C%20","Cm"
"6","18","1","2023-01-02 03:40:08","Key:%20Cm%0D%0A%0D%0ACm%0D%0AFirst%20you%20say%20you%20will%0D%0A%0D%0AThen%20you%20say%20you%20won't%0D%0A%0D%0AThen%20you%20say%20you%20re%20waiting%20for%20that%20special%20someone%20%0D%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Am%20%20%20Dm/A%20%20%20Am%0D%0AYou%20will%20have%20some%20day%0D%0A%0D%0ACm%0D%0AIt%20s%20guilty%20temptation%0D%0A%0D%0AAdolescent%20lust%0D%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Am%20%20%20Dm/A%20%20%20Am%0D%0ANow%20you%20ve%20got%20more%20than%20pimples%20popping%20out%0D%0A%0D%0AF%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20G%0D%0AFirst%20you%20say%20that%20you%20will%0D%0ABut%20you%20know%20you%20won%20t%0D%0A%20%20%20%20%20%20%20%20%20%20%20%20%20F%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20G%0D%0ABut%20you%20gotta%20get%20your%20thrill%0D%0ADon%20t%20look%20at%20me%0D%0A%20%20%20%20%20%20%20%20%20%20%20%20%20F%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20G%0D%0AGo%20ahead%20and%20take%20the%20pill%0D%0A%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20Cm%0D%0APremarital%20sex%0D%0A%0D%0A%0D%0AAt%20the%20place%20that%20I%20work%0D%0AThe%20guys%20are%20always%20talking%0D%0AAbout%20sexual%20delights%0D%0AAnd%20pleasures%20of%20the%20flesh%0D%0AYou%20can%20get%20it%20plenty%0D%0AYou%20can%20get%20it%20nice%0D%0AYou%20can%20get%20it%20anywhere%20at%20anytime%0D%0AIf%20you%20pay%20the%20price%0D%0A%0D%0AFirst%20you%20say%20that%20you%20will%0D%0ABut%20you%20know%20you%20won%20t%0D%0ABut%20you%20gotta%20get%20your%20thrill%0D%0ADon%20t%20look%20at%20me%0D%0AGo%20ahead%20and%20take%20the%20pill%0D%0APremarital%20sex","Cm"
"7","20","1","2023-01-02 03:40:08","Key:%20Am%0D%0A%0D%0AAm%20%20%20%20%20%20%20%20%20%20C%20%20%20%20%20%20%20%20G%20%20%20%20%20%20%20%20%20%20%20C%0D%0AYou%20wont%20even%20know%20who%20you%20are%20or%20what%20youre%20doing%0D%0A%20%20%20Am%20%20%20%20%20%20%20%20%20C%20%20%20%20%20%20G%0D%0AJust%20you%20and%20your%20shadow%20on%20the%20wall%0D%0AAm%20%20%20%20%20%20%20%20%20%20C%20%20G%20%20%20%20%20%20C%0D%0AYou%20wont%20even%20get%20nothing%20for%20Christmas%0D%0AAm%20%20%20%20%20%20%20C%20%20%20%20%20%20%20%20%20G%0D%0ANo%20one%20will%20take%20you%20to%20the%20mall%0D%0AYoull%20be%20alone%0D%0A%0D%0A%20%20%20%20%20%20%20%20F%0D%0AYoull%20be%20waiting%20by%20the%20phone%0D%0A%20%20%20%20%20%20C%0D%0AWaiting%20for%20my%20call%0D%0A%20%20%20%20%20%20%20%20%20G%20%20%20%20%20%20%20%20%20%20C%0D%0AYoull%20sit%20nervously%20waiting%20for%20it%20to%20ring%0D%0A%20%20%20%20%20%20%20%20F%20%20%20%20%20%20%20%20%20%20%20%20%20%20%20C%0D%0AYoull%20be%20waiting%20by%20the%20phone%20hoping%20it%20will%20ring%0D%0A%20%20%20%20%20%20%20%20%20G%0D%0ABut%20it%20wont%20ring%0D%0ACause%20I%20wont%20call%0D%0A%0D%0A(chords:%20Am%20C%20G%20C%20Am%20C%20G)%0D%0AYoull%20bite%20into%20your%20fingernails%0D%0AAnd%20spit%20them%20on%20the%20floor%0D%0AYou%20wont%20have%20no%20fingernails%20no%20more%0D%0AYoull%20think%20about%20the%20good%20times%20that%20we%20used%20to%20have%0D%0AWhile%20staring%20at%20the%20cobwebs%20on%20your%20door%0D%0AAnd%20youll%20be%20all%20alone%0D%0A%0D%0A(chords:%20F%20C%20%20G%20%20C%20%20F%20C%20G)%0D%0AThe%20clock%20will%20tick%20and%20itll%20make%20you%20sick%0D%0AAs%20every%20moment%20of%20your%20life%20passes%20by%0D%0AYoull%20contemplate%20suicide%20with%20a%20knife%20one%20night%0D%0AAnd%20it%20wont%20be%20nice%0D%0AYoull%20be%20all%20alone%0D%0A%0D%0A(chords:%20F%20C%20%20G%20%20C%20%20F%20C%20G)%0D%0AYes,%20no%20one%20will%20be%20there%20to%20stop%20you%0D%0ANo%20one%20to%20clear%20your%20head%0D%0ANo%20one%20to%20talk%20you%20out%20of%20it%0D%0ANo%20one%20to%20hear%20the%20last%20words%20that%20you%20said%0D%0ANo%20one%20will%20shed%20a%20tear%0D%0ANo%20one%20will%20be%20there%20to%20find%20you%20dead%0D%0ACause%20youll%20be%20all%20alone","Am"
